[[FileID]],[[LineID]],[[Character]],[[English]],[[Japanese]],[[MTrans]],[[メモ]],[[管理要メモ]],[[Sequence]]
CommTowerItems,JONAS_0020,JONAS(男),"Oh, you'll see.",,ああ、あなたが表示されます。,,,39
CommTowerItems,JONAS_0021,JONAS(男),"What's the expression? ""Skills of a misspent youth?",,式は何ですか？ misspent若者の「スキル？,,,40
CommTowerItems,ALEX_0020,ALEX(女),That's not an expression.,,それは表現ではありません。,,,41
CommTowerItems,ALEX_0021,ALEX(女),"It's locked, Jonas, I'm not playing here.",,それは、ジョナス、私はここでプレイしていないよ、ロックされています。,,,42
CommTowerItems,JONAS_0022,JONAS(男),"No, I know. Just gimme a second.  ",,いいえ、私は知っています。ただ、二を欲しがります。,,,43
CommTowerItems,ALEX_0022,ALEX(女),Oh! After you.,,ああ！お先にどうぞ。,,,44
CommTowerItems,JONAS_0023,JONAS(男),"Oh, why thank you.",,ああ、なぜあなたに感謝。,,,45
CommTowerItems,ALEX_0023,ALEX(女),"Uh, little help?",,ええと、少しの助け？,,,46
CommTowerItems,JONAS_0024,JONAS(男),Just... have a little faith.,,ただ...ちょっと信仰を持っています。,,,47
CommTowerItems,ALEX_0024,ALEX(女),What are you even doing?,,あなたも何をしているのか？,,,48
CommTowerItems,ALEX_0025,ALEX(女),Told you. Locked.,,あなたに言いました。ロックされました。,,,49
CommTowerItems,ALEX_0026,ALEX(女),"Well, I guess we could've tried the window...",,さて、私たちは、ウィンドウを試したことができると思います...,,,50
CommTowerItems,JONAS_0025,JONAS(男),"Nah, this way I got to show off, so... win-win.",,いや、私はウィンウィンを...誇示、そうするようになったこの方法。,,,51
CommTowerItems,ALEX_0027,ALEX(女),Egh-hem!,,EGH-裾！,,,52
CommTowerItems,JONAS_0026,JONAS(男),"Well if you wanna do things the easy way, sure.",,さて、あなたは確かに、物事を簡単に行うたい場合。,,,53
CommTowerItems,ALEX_0028,ALEX(女),Hm. The cleaning guy should probably lock this before he leaves...,,フム。彼が去る前に、クリーニング男は、おそらくこれをロックする必要があります...,,,54
CommTowerItems,JONAS_0027,JONAS(男),His stupidity is our gain!,,彼の愚かさは、私たちのゲインです！,,,55
CommTowerItems,ALEX_0029,ALEX(女),"There's a dial tone, but... there's a note here....",,ノートはここにあります...そこダイヤルトーンですが、....,,,56
CommTowerItems,ALEX_0030,ALEX(女),Does not call out. Please dial Station Code for service.,,コールアウトはありません。サービスの駅コードをダイヤルしてください。,,,57
CommTowerItems,JONAS_0028,JONAS(男),"There wouldn't happen to be a code there, would there?",,そこだろう、そこにコードがあるように起こるのではないでしょうか？,,,58
CommTowerItems,ALEX_0031,ALEX(女),Nope.,,いいえ。,,,59
CommTowerItems,JONAS_0029,JONAS(男),You know...,,ええと...,,,60
CommTowerItems,JONAS_0030,JONAS(男),Normally.,,通常は。,,,61
CommTowerItems,ALEX_0032,ALEX(女),Warning: Do not use aboard ship. Unsafe radiation limits.,,警告：船に乗って使用しないでください。安全でない放射線を制限します。,,,62
CommTowerItems,JONAS_0031,JONAS(男),"You know... I'd normally find this stuff kind of interesting, really. ",,あなたが知っている...私は通常、本当に面白いのこのようなもののようなものを見つけるだろう。,,,63
CommTowerItems,JONAS_0032,JONAS(男),This old timey stuff. Under different circumstances... I'd actually be having a very good time.,,この古いtimeyもの。異なる状況下では...私は実際には非常に良い時間を過ごしているはずです。,,,64
CommTowerItems,ALEX_0033,ALEX(女),Thanks. I guess.,,ありがとうございました。私は推測する。,,,65
CommTowerItems,ALEX_0034,ALEX(女),You don't have to make me feel better about getting you trapped on Horror Island.,,あなたは私はあなたがホラー島に閉じ込められ得ることについて気分を良くする必要はありません。,,,66
CommTowerItems,JONAS_0033,JONAS(男),"No, I'm serious. Really.",,いいえ私は真剣です。本当に。,,,67
CommTowerItems,ALEX_0035,ALEX(女),"Alright, well... I'm glad, I guess.",,よし、よく...私はうれしい、私は推測します。,,,68
CommTowerItems,ALEX_0036,ALEX(女),"Well I'm glad you find this sort of thing interesting, because I find it interminable. ",,私はそれが果てしなく見つけるのでまあ、私は、あなたが興味深いのは、この種を見つけてくれてうれしいです。,,,69
CommTowerItems,JONAS_0034,JONAS(男),You find it terminal? ,,あなたはそれが、端末を見つけますか？,,,70
CommTowerItems,ALEX_0037,ALEX(女),"Is, um, is anyone there?",,ええと、誰もがあります、か？,,,71
CommTowerItems,RADIO_0001,RADIO,[murmurings],,[つぶやき],,,72
CommTowerItems,ALEX_0038,ALEX(女),"Hey, we need help. We're stuck on Edward's Island in the Communications Tower.",,ねえ、私たちは助けを必要としています。私たちは、コミュニケーションタワーでエドワードの島で立ち往生しています。,,,73
CommTowerItems,ALEX_0039,ALEX(女),"Uh, SOS? Mayday, mayday, um... CQD?",,ええと、SOS？メーデー、メーデー、ええと... CQD？,,,74
CommTowerItems,JONAS_0036,JONAS(男),CQD?,,CQD？,,,75
CommTowerItems,ALEX_0040,ALEX(女),"Come Quick, Danger.",,クイック、危険を来ります。,,,76
CommTowerItems,ALEX_0041,ALEX(女),It's... um... dead.,,それは...ええと...死にました。,,,77
CommTowerItems,JONAS_0037,JONAS(男),Did you get anyone?,,あなたは誰を取得しましたか？,,,78
CommTowerItems,ALEX_0042,ALEX(女),...I don't think so.,,...私はそうは思いません。,,,79
CommTowerItems,ALEX_0043,ALEX(女),"I think someone was there, but... I don't know. ",,私は誰かがあったと思うが、私は知りません。,,,80
CommTowerItems,ALEX_0044,ALEX(女),Looks like a generator or something.,,発電機か何かのように見えます。,,,81
CommTowerItems,JONAS_0038,JONAS(男),"The power's on, so... either it's working or we don't need it.",,電源のオン、そう...それは働いているか、我々はそれを必要としないのいずれか。,,,82
CommTowerItems,ALEX_0045,ALEX(女),"Forget it, I find it boring, that's all. ",,それを忘れて、私はそれが退屈見つける、それがすべてです。,,,83
CommTowerItems,ALEX_0046,ALEX(女),Nada.,,何もありません。,,,84
CommTowerItems,ALEX_0047,ALEX(女),Nope.,,いいえ。,,,85
CommTowerItems,ALEX_0048,ALEX(女),Sweet of you to say.,,言って、あなたの甘いです。,,,86
CommTowerItems,JONAS_0035,JONAS(男),"I’m not trying to be nice, I mean... I really think so.",,私はいいことしようとしていないよ、私は意味...私は本当にそう思います。,,,87
CommTowerItems,ALEX_0049,ALEX(女),Brilliant deduction.,,ブリリアント控除。,,,88
CommTowerItems,JONAS_0039,JONAS(男),"Well what do you want me to say?! “This says it’s called Harden Tower,” okay, who cares.",,さてあなたは私が言うことをしたいですか？気に誰が、大丈夫「ハーデンの塔と呼ばれています言います」。,,,89
CommTowerItems,ALEX_0050,ALEX(女),"“Harden Tower.” Couldn’t’ve named it anything else, huh?",,「ハーデンタワー。」Couldn't'veは、それはね、何かの名前？,,,90
CommTowerItems,JONAS_0040,JONAS(男),Well I for one am glad they didn’t.,,さて、私は一人です喜んのために、彼らはしませんでした。,,,91
CommTowerItems,ALEX_0051,ALEX(女),"Hey, you remember them talking about Maggie Adler? The woman who died? This goes to her house.",,ねえ、あなたは彼らがマギーアドラーの話を覚えていますか？死亡した女性は？これは彼女の家に行きます。,,,92
CommTowerItems,JONAS_0041,JONAS(男),"Oh, uh, must be a nice spread.",,ああ、ええと、素敵なスプレッドでなければなりません。,,,93
CommTowerItems,ALEX_0052,ALEX(女),"Yep. Rich old bag had everything, right? “Can’t take it with you, honey!”",,うん。リッチ古い袋は右、すべてのものを持っていましたか？ 「あなたと蜂蜜をそれを取ることはできません！」,,,94
CommTowerItems,ALEX_0053,ALEX(女),"I’m jealous. Lotsa security, I’m sure it’s a nice view. Oh well.",,私は嫉妬しています。 Lotsaセキュリティが、私はそれは素晴らしい眺めだと確信しています。しかたがない。,,,95
CommTowerItems,ALEX_0054,ALEX(女),"Hey, I don’t know if you noticed when we were home, but... you can see this statue from my bedroom.",,私たちは家にいたとき、あなたが気づいた場合ねえ、私は知らないが、...あなたは私の寝室からこの像を見ることができます。,,,96
CommTowerItems,JONAS_0042,JONAS(男),"Uh, don’t… touch that… please.",,ええと、...その手を触れないでください...ください。,,,97
CommTowerItems,ALEX_0055,ALEX(女),"Have you ever had a moment where you’re standing on a ledge and you just-- you just wanna, just like, jump off and just see what it’s like?",,あなたは今までに飛び降りると、ちょうどそれがどのようなものか見るだけで、同じように、ちょうどたいとあなたは棚の上に立っていると、あなたはあなたをjust--瞬間があったことがありますか？,,,98
CommTowerItems,JONAS_0043,JONAS(男),No.,,いいえ。,,,99
CommTowerItems,ALEX_0056,ALEX(女),How do you know it even works?,,あなたは、それもどのように動作するかを知っていますか？,,,100
CommTowerItems,JONAS_0044,JONAS(男),It works.,,できます。,,,101
CommTowerItems,ALEX_0057,ALEX(女),"This all seems a little much, right? Like, it’s just a rusty old Communications Tower, they’re not keeping dinosaurs in here.",,これは、すべての権利、少しくらいのようですか？同様に、それは彼らがここで恐竜を維持していない、ただ錆びた古い通信タワーです。,,,102
CommTowerItems,JONAS_0045,JONAS(男),"Maybe some kids climbed it drunk, fell off and died, I dunno, but it’s here, so… don’t touch.",,たぶん、いくつかの子供たちは、それが酔って登って落ちたと私は知らない、死亡したが、それはここだ、そう...触れないでください。,,,103
CommTowerItems,JONAS_0046,JONAS(男),I’d really prefer not telling your mom that you’re dead.,,私は本当にあなたが死んだことをあなたのお母さんを語っていない好みます。,,,104
CommTowerItems,JONAS_0047,JONAS(男),She might not take too well to the news.,,彼女はその知らせにあまりにもうまくならないことがあります。,,,105
CommTowerItems,ALEX_0058,ALEX(女),The fence should be off now.,,フェンスは今オフにする必要があります。,,,106
CommTowerItems,JONAS_0048,JONAS(男),"Great, but, um, don’t take offense if I wanna throw a stick at it, first.",,グレート、しかし、ええと、私は最初、それにスティックを投げたい場合は犯罪を取ることはありません。,,,107
CommTowerItems,ALEX_0059,ALEX(女),Well I will and have taken offense at your not believing in my ability at flipping switches.,,さて私は、あなたがスイッチをひっくり返すで自分の能力を信じないで犯罪をとっているだろう。,,,108
