[[FileID]],[[Name]],[[ID]],[[English]],[[Japanese]],[[MTrans]],[[Sequence]]
Choices,MilnerC_ConversationD-4_35346right,#378332327,What are you?,,あなたは何者ですか？,1691
Choices,MilnerC_ConversationD-4_8633052right,#654180370,Coulda used your help back there! ,,Couldaは戻ってそこにあなたの助けを使用しました！,1692
Choices,MilnerC_ConversationD-4_8633052top,#247886095,Just take it easy. ,,気を楽にしてください。,1693
Choices,MilnerC_ConversationF_28579left,#921092103,Don't blame me!,,私を責めないでください！,1694
Choices,MilnerC_ConversationF_28579right,#868129611,I'm sorry!,,ごめんなさい！,1695
Choices,MilnerC_ConversationG_4444480right,#518917686,She's cracking up?,,彼女がアップ割れのですか？,1696
Choices,MilnerC_ConversationG_4444480top,#608296968,A joke...?,,ジョーク...？,1697
Choices,MilnerC_ConversationG_4988832left,#996013890,CLARISSA!,,クラリッサ！,1698
Choices,MilnerC_ConversationG_4988832right,#138807691,I hope she's okay!,,私は彼女が大丈夫だ願っています！,1699
Choices,MilnerC_ConversationG_4988832top,#856490412,I tried to get it right!,,私はそれが権利を取得しようとしました！,1700
Choices,MilnerC_ConversationH-1_105189left,#126957755,We helped Ren first.,,私たちは、最初のレンを助けました。,1701
Choices,MilnerC_ConversationH-1_105189right,#307278643,We came straight here!,,我々はまっすぐここに来ました！,1702
Choices,MilnerC_ConversationH-1_105189top,#679299732,Are you... okay?,,大丈夫ですか？,1703
Choices,MilnerC_ConversationH-1_5407296left,#833696125,I keep my word.,,私は私の言葉を続けます。,1704
Choices,MilnerC_ConversationH-1_5407296right,#603155129,Don't even start.,,でも起動しないでください。,1705
Choices,MilnerC_ConversationH-1_3886929left,#598197223,We're here now.,,私たちは今ここにいます。,1706
Choices,MilnerC_ConversationH-1_3886929top,#975547350,Are you... alright?,,だいじょうぶですか？,1707
Choices,MilnerC_ConversationH-1_5604959left,#622580050,Ren told us.,,レンは、私たちに語りました。,1708
Choices,MilnerC_ConversationH-1_1884909left,#383904686,Heard you on the radio.,,あなたはラジオで聞きました。,1709
Choices,MilnerC_ConversationH-2_7135435left,#142815077,What is...?,,何が...？,1710
Choices,MilnerC_ConversationH-2_7135435right,#178674629,This is what we're dealing with.,,これは、我々が扱っているものです。,1711
Choices,MilnerC_ConversationH-2_7135435top,#657045143,"Oh God, not again.",,ああ、神様ではなく、再び。,1712
Choices,MilnerC_ConversationH-3-0_9283285left,#834679165,Not now!,,今はやめろ！,1713
Choices,MilnerC_ConversationH-3-0_9283285right,#963069157,"Jonas, we’re in a time thing!",,ジョナス、我々は時間の事にしています！,1714
Choices,MilnerC_ConversationH-3-0_8386787left,#965919994,What is going on?,,何が起こっている？,1715
Choices,MilnerC_ConversationH-3-0_8386787right,#711008333,What is all this stuff?,,全てのこのようなものは何ですか？,1716
Choices,MilnerC_ConversationH-3-0A_2041365left,#836118426,It looks like it’s working now...,,それは今働いているように見えます...,1717
Choices,MilnerC_ConversationH-3-0A_2041365right,#511861474,"Yeah, where’s Clarissa?",,うん、クラリッサはどこですか？,1718
Choices,MilnerC_ConversationH-3-0A_2041365top,#444182288,Huh… strange…,,はぁ...奇妙な...,1719
Choices,MilnerC_ConversationH-3-1_7135435right,#215019287,"Jonas, we're in a time thing!",,ジョナス、我々は時間の事にしています！,1720
Choices,MilnerC_ConversationH-3-1_7288379left,#727366274,You already said that.,,あなたはすでにそれを言いました。,1721
Choices,MilnerC_ConversationH-3-1_7288379right,#531875017,Something just happened...,,何かが起こりました...,1722
Choices,MilnerC_ConversationH-3-1_8927126left,#226146896,Fart.,,スピード。,1723
Choices,MilnerC_ConversationH-3-1_8927126right,#744827426,"Ugh, fingers crossed.",,うわ、指を渡りました。,1724
Choices,MilnerC_ConversationH-3-2_7135435right,#212833456,Why!,,なぜ！,1725
Choices,MilnerC_ConversationH-4-1_7135435left,#332963122,Holy crap.,,神聖ながらくた。,1726
Choices,MilnerC_ConversationH-4-1_7135435right,#505062565,Okay...,,はい...,1727
Choices,MilnerC_ConversationH-4-1_7288379left,#206632993,We keep looping.,,私たちは、ループ続けます。,1728
Choices,MilnerC_ConversationH-4-1_7288379right,#331421021,Brace yourself.,,自分を引き締めます。,1729
Choices,MilnerC_ConversationH-4-1_7288379top,#780221965,Clarissa might be dead...,,クラリッサは死んだかもしれません...,1730
Choices,MilnerC_ConversationH-4-1_6581425left,#787310051,"It's fine, ignore me.",,それは結構です、私を無視。,1731
Choices,MilnerC_ConversationH-4-1_6581425right,#481542928,I'm not crazy!,,私は狂っていませんよ！,1732
Choices,MilnerC_ConversationH-4-1_125553left,#262273883,"Nevermind, ignore me.",,ネヴァーマインド、私を無視。,1733
Choices,MilnerC_ConversationH-4-2_7895448left,#221309680,Better gone than dead.,,死者よりも優れゴーン。,1734
Choices,MilnerC_ConversationH-4-2_7895448right,#459096183,Clarissa?,,クラリッサ？,1735
Choices,MilnerC_ConversationH-4-2_3605017left,#737677862,It's not gonna work.,,それは働くつもりではありません。,1736
Choices,MilnerC_ConversationH-4-2_3605017right,#598878336,It only broadcasts here.,,それはここでしか放送します。,1737
Choices,MilnerC_ConversationH-4-2_4012664left,#716645242,A hunch.,,予感。,1738
Choices,MilnerC_ConversationH-4-2_4012664right,#971942031,I just know.,,私は知っています。,1739
Choices,MilnerC_ConversationH-4-2_4012664top,#803474633,We're in a loop.,,私たちは、ループにしています。,1740
Choices,MilnerC_ConversationH-4B_7198225top,#983113895,Crud.,,CRUD。,1741
Choices,MilnerC_ConversationH-5_2104743left,#113511632,Oh thank God!,,ああ、神様に感謝！,1742
Choices,MilnerC_ConversationH-5_2104743top,#231358579,Are you.. okay?,,大丈夫ですか？,1743
Choices,MilnerC_ConversationH-5_7434082right,#603799972,Wake up!,,目を覚ます！,1744
Choices,MilnerC_ConversationH-5_7434082top,#253709457,What's she doing...?,,彼女は何をやっていますか...？,1745
Choices,MilnerC_ConversationH-5_8681958left,#208846043,"She was like, possessed!",,彼女が所有、のようでした！,1746
Choices,MilnerC_ConversationH-5_8681958right,#512616697,I can't believe this!,,私はこれを信じることができません！,1747
Choices,MilnerC_ConversationH-5_8681958top,#683684535,She killed herself!,,彼女は自分を殺しました！,1748
Choices,MilnerC_ConversationH-5_3369447left,#598863661,Them!? What about her mom!?,,それら！？彼女のお母さんはどう！？,1749
Choices,MilnerC_ConversationH-5_3369447right,#363497247,I'm worried about what they're doing!,,私は、彼らがやっていることについて心配しています！,1750
Choices,MilnerC_ConversationI_4172401left,#140173822,She's alive!,,彼女が生きているのです！,1751
Choices,MilnerC_ConversationI_4172401right,#262689194,She's alive?,,彼女が生きているのか？,1752
Choices,MilnerC_ConversationI_4172401top,#462513233,She's... uhh...?,,彼女は...うう...ですか？,1753
Choices,MilnerC_ConversationI_522745left,#836456654,Ghosts?,,幽霊？,1754
Choices,MilnerC_ConversationI_522745right,#128178620,Time loop?,,時間ループ？,1755
Choices,MilnerC_ConversationI_522745top,#900529669,Hallucination?,,幻覚？,1756
Choices,MilnerC_ConversationI_9856271left,#937131777,"YES, OF COURSE",,はい、もちろん,1757
Choices,MilnerC_ConversationI_9856271right,#930348524,We'll see...,,私たちは、参照してくださいよ...,1758
Choices,MilnerC_ConversationI_67413left,#801727080,You think she's a zombie?,,あなたは彼女がゾンビだと思いますか？,1759
Choices,MilnerC_ConversationI_67413right,#681841791,Well she's not dead!,,まあ、彼女は死んでいないのです！,1760
Choices,MilnerC_CnvH1_AreYouAlright_4788978left,#234271388,You sounded… distressed.,,あなたは鳴った...悩んで。,1761
Choices,MilnerC_CnvH1_AreYouAlright_4788978right,#633498842,You sounded off.,,あなたはオフに聞こえました。,1762
Choices,MilnerC_CnvH1_AreYouAlright_4788978top,#505937944,I guess you're okay.,,私はあなたが大丈夫だと思います。,1763
Choices,MilnerC_CnvH1_ClarissaOrRadio_3345334left,#213329422,"Yes, of course.",,はい、もちろん。,1764
Choices,MilnerC_CnvH1_ClarissaOrRadio_3345334right,#173528788,Welllll....,,Welllll ....,1765
Choices,MilnerC_CnvH1_ClarissaOrRadio_3345334top,#102986002,"No, of course not.",,いいえ、もちろんありません。,1766
Choices,MilnerC_CnvH1_Obstacles_2540798left,#756427391,Notice the GHOSTS.,,GHOSTSに注意してください。,1767
Choices,MilnerC_CnvH1_Obstacles_2540798right,#159799202,All the locked doors!,,すべてのロックされたドア！,1768
Choices,MilnerC_CnvH1_Obstacles_2540798top,#292571414,How'd you even get here?,,どうやってもここに来ますか？,1769
Choices,MilnerC_CnvH1_GotRenFirst_7640574left,#516980390,He's my best friend!,,彼は私の親友だ！,1770
Choices,MilnerC_CnvH1_GotRenFirst_7640574right,#679526403,We came here too!,,我々はあまりにもここに来ました！,1771
Choices,MilnerC_CnvH1_GotRenFirst_7640574top,#311085521,This is the thanks I get!,,これは私が取得感謝です！,1772
Choices,MilnerC_CnvB_AreYouOkay_6036209left,#363478822,Safe to be around...,,周りも安全...,1773
Choices,MilnerC_CnvB_WantLongerVersion_6763360left,#173120160,I'm gonna need it.,,私はそれを必要とするつもりです。,1774
Choices,MilnerC_CnvB_WantLongerVersion_6763360top,#881211447,You don't have to.,,あなたがする必要はありません。,1775
Choices,MilnerC_CnvB_LongerVersion_4189401right,#458150997,Why'd she tell you?,,彼女はあなたを教えてWhy'd？,1776
Choices,MilnerC_CnvB_LongerVersion_4584569left,#602593581,It wasn't your fault.,,それはあなたのせいではなかったです。,1777
Choices,MilnerC_CnvB_LongerVersion_4584569right,#940926296,I'm so sorry.,,ごめんなさい。,1778
Choices,MilnerC_CnvB_LongerVersion_9842250left,#556834159,I don't understand.,,分かりません。,1779
Choices,MilnerC_CnvB_LongerVersion_9842250top,#415450654,What happened to Tim?,,ティムに何が起こったのか？,1780
Choices,MilnerC_CnvB_GoodGuy_9503170top,#698336102,I hope that's enough.,,それで十分だといいです。,1781
Choices,MilnerC_CnvB_GoodGuy_6568384right,#924835379,YOU ARE.,,YOUです。,1782
Choices,MilnerC_CnvB_GoodGuy_6568384top,#333667516,Just don't attack me.,,ちょうど私を攻撃しません。,1783
Choices,MilnerC_Item_Handprints_2428213left,#702504163,Kids?,,キッズ？,1784
Choices,MilnerC_Item_Handprints_2428213right,#697330296,THE EVIL.,,悪。,1785
Choices,MilnerC_Item_Handprints_2428213top,#946464079,No idea...,,全く分かりません...,1786
Choices,MilnerC_Item_Handprints_1139117left,#239525482,Something just fell,,何かがちょうど落ちました,1787
Choices,MilnerC_Item_Handprints_1139117top,#465704253,I don't know!,,知りません！,1788
Choices,MilnerC_Item_Handprints_4847328left,#300767709,LITERALLY.,,文字通り。,1789
Choices,MilnerC_Item_Handprints_4847328right,#945777119,Metaphorically.,,比喩的に。,1790
Choices,MilnerC_Item_DoorFromClassroom_9722179left,#776079424,I'm gonna kill her for this.,,私はこのために彼女を殺すつもりです。,1791
Choices,MilnerC_Item_DoorFromClassroom_9722179right,#440391245,Let's just leave.,,ちょうどままにしてみましょう。,1792
Choices,MilnerC_Item_DoorFromClassroom_9722179top,#457244976,Something must be really wrong.,,何かが本当に間違っていなければなりません。,1793
Choices,MilnerC_Item_Mural_9722179left,#703297836,The army.,,軍。,1794
Choices,MilnerC_Item_Mural_9722179right,#415078433,"Kids, still.",,キッズ、まだ。,1795
Choices,MilnerC_Item_Mural_9722179top,#658625948,Museum plans.,,博物館計画。,1796
Choices,MilnerC_Item_Intercom_1547700left,#740531074,"Uh… Alex, can you hear me?",,ええと...アレックスは、あなたは私を聞くことができますか？,1797
Choices,MilnerC_Item_Intercom_1547700right,#681733114,"Hey, Jonas, get help!",,ねえ、ジョナス、助けを得ます！,1798
Choices,MilnerC_Item_Intercom_1547700top,#679480115,"Clarissa, are you out there?",,クラリッサは、あなたがそこにいますか？,1799
Choices,MilnerC_Trigger_StoppedTuning_4675524left,#788606522,"Ehhh, maybe.",,Ehhh、多分。,1800
Choices,MilnerC_Trigger_StoppedTuning_4675524right,#551866306,"No, user error.",,いいえ、ユーザー・エラー。,1801
Choices,MilnerC_RadioSig_Classroom_4675524left,#298544070,Portals?,,ポータル？,1802
Choices,MilnerC_RadioSig_Classroom_4675524right,#831592706,Ways to communicate?,,通信する方法？,1803
Choices,MilnerC_RadioSig_Classroom_4675524top,#698213148,Tears in... something?,,で...何か涙？,1804
Choices,MilnerC_RadioSig_Classroom_6339579left,#660255063,And what if it opens?,,そして、それが開いたらどう？,1805
Choices,MilnerC_RadioSig_Classroom_6339579right,#628950153,Gates. Good enough.,,ゲイツ。十分に良いです。,1806
Choices,MilnerC_RadioSig_Classroom_6339579top,#256102696,We don't know anything.,,私たちは何も知りません。,1807
Choices,MilnerC_RadioSig_Classroom_8958625left,#317655407,That was last time.,,それは最後の時間でした。,1808
Choices,MilnerC_RadioSig_Classroom_8958625right,#441420380,It could help us?,,それは私たちを助けることができますか？,1809
Choices,MilnerC_RadioSig_Classroom_8958625top,#226415846,Maybe they do different things.,,おそらく彼らは、さまざまなことを行います。,1810
